id,User_Pet_ID,new_user_id,new_pet_id,User_ID,Pet_ID,Is_Master_Owner,Status,"Create_Date","Last_Modify_Date",Modified_By
2583,23583,868,3312,10942,23339,1,1,"2016-02-02 11:45:46","2016-02-02 11:45:46",10942
2584,23584,99,3313,149,23340,1,1,"2016-02-02 11:48:45","2016-02-02 11:48:45",149
2585,23585,2045,3314,22868,23341,1,1,"2016-02-02 11:54:08","2016-02-02 11:54:08",22868
2586,23586,767,3315,10841,23342,1,1,"2016-02-02 12:03:15","2016-02-02 12:03:15",10841
2587,23587,2018,3316,22841,23343,1,1,"2016-02-02 12:10:09","2016-02-02 12:10:09",22841
2588,23588,2018,3317,22841,23344,1,1,"2016-02-02 12:16:04","2016-02-02 12:16:04",22841
2589,23589,2046,3297,22869,23324,0,1,"2016-02-02 12:19:56","2016-02-02 12:19:56",22869
2590,23590,2047,3290,22870,23317,0,1,"2016-02-02 12:20:48","2016-02-02 12:20:48",22870
2591,23591,2047,3288,22870,23315,0,1,"2016-02-02 12:21:15","2016-02-02 12:21:15",22870
2592,23592,2048,3318,22871,23345,1,1,"2016-02-02 12:31:01","2016-02-02 12:31:01",22871
2593,23593,2049,3319,22872,23346,1,1,"2016-02-02 12:45:55","2016-02-02 12:45:55",22872
2594,23594,1313,3320,11392,23347,1,1,"2016-02-02 12:55:31","2016-02-02 12:55:31",11392
2595,23595,780,3321,10854,23348,1,1,"2016-02-02 13:19:32","2016-02-02 13:19:32",10854
2596,23596,1190,3322,11268,23349,1,1,"2016-02-02 13:23:59","2016-02-02 13:23:59",11268
2597,23597,2050,3323,22873,23350,1,1,"2016-02-02 13:36:15","2016-02-02 13:36:15",22873
2598,23598,2051,3324,22874,23351,1,1,"2016-02-02 13:43:52","2016-02-02 13:43:52",22874
2599,23599,2053,3325,22876,23352,1,1,"2016-02-02 23:13:34","2016-02-02 23:13:34",22876
2600,23600,2054,3326,22877,23353,1,1,"2016-02-02 23:25:17","2016-02-02 23:25:17",22877
2601,23601,2055,3327,22878,23354,1,1,"2016-02-02 23:45:53","2016-02-02 23:45:53",22878
2602,23602,2057,3327,22880,23354,0,1,"2016-02-03 00:38:36","2016-02-03 00:38:36",22880
2603,23604,2058,3329,22881,23356,1,1,"2016-02-03 00:53:53","2016-02-03 00:53:53",22881
2604,23605,2059,3330,22882,23357,1,1,"2016-02-03 01:14:24","2016-02-03 01:14:24",22882
2605,23606,2060,3331,22883,23358,1,1,"2016-02-03 01:39:03","2016-02-03 01:39:03",22883
2606,23607,2060,1310,22883,11359,0,1,"2016-02-03 01:46:31","2016-02-03 01:46:31",22883
2607,23608,2060,1309,22883,11358,0,1,"2016-02-03 01:47:50","2016-02-03 01:47:50",22883
2608,23609,1782,3332,22458,23359,1,1,"2016-02-03 02:23:04","2016-02-03 02:23:04",22458
2609,23610,2062,3333,22885,23360,1,1,"2016-02-03 04:19:23","2016-02-03 04:19:23",22885
2610,23611,2062,3334,22885,23361,1,1,"2016-02-03 04:21:45","2016-02-03 04:21:45",22885
2611,23612,2062,3335,22885,23362,1,1,"2016-02-03 04:23:53","2016-02-03 04:23:53",22885
2612,23614,2064,3337,22887,23364,1,1,"2016-02-03 05:32:52","2016-02-03 05:32:52",22887
2613,23615,2065,3338,22888,23365,1,1,"2016-02-03 05:40:15","2016-02-03 05:40:15",22888
2614,23616,2065,3339,22888,23366,1,1,"2016-02-03 05:41:16","2016-02-03 05:41:16",22888
2615,23617,2068,3340,22891,23367,1,1,"2016-02-03 07:05:02","2016-02-03 07:05:02",22891
2616,23618,2067,3341,22890,23368,1,1,"2016-02-03 07:09:20","2016-02-03 07:09:20",22890
2617,23619,2069,3342,22892,23369,1,1,"2016-02-03 07:40:34","2016-02-03 07:40:34",22892
2618,23620,2070,3343,22893,23370,1,1,"2016-02-03 07:57:35","2016-02-03 07:57:35",22893
2619,23621,2071,3344,22894,23371,1,1,"2016-02-03 07:59:19","2016-02-03 07:59:19",22894
2620,23622,2071,3345,22894,23372,1,1,"2016-02-03 08:03:33","2016-02-03 08:03:33",22894
2621,23623,2072,3346,22895,23373,1,1,"2016-02-03 08:03:43","2016-02-03 08:03:43",22895
2622,23625,2073,3348,22896,23375,1,1,"2016-02-03 09:10:04","2016-02-03 09:10:04",22896
2623,23626,2075,3349,22898,23376,1,1,"2016-02-03 09:48:28","2016-02-03 09:48:28",22898
2624,23627,2076,3350,22899,23377,1,1,"2016-02-03 10:02:06","2016-02-03 10:02:06",22899
2625,23628,2076,3351,22899,23378,1,1,"2016-02-03 10:06:59","2016-02-03 10:06:59",22899
2626,23629,1069,3352,11147,23379,1,1,"2016-02-03 10:52:30","2016-02-03 10:52:30",11147
2627,23630,1069,3353,11147,23380,1,1,"2016-02-03 10:55:09","2016-02-03 10:55:09",11147
2628,23631,1069,3354,11147,23381,1,1,"2016-02-03 10:58:17","2016-02-03 10:58:17",11147
2629,23632,880,3355,10954,23382,1,1,"2016-02-03 11:06:15","2016-02-03 11:06:15",10954
2630,23633,2077,1057,22900,11101,0,1,"2016-02-03 11:07:12","2016-02-03 11:07:12",22900
2631,23634,2074,3356,22897,23383,1,1,"2016-02-03 11:19:24","2016-02-03 11:19:24",22897
2632,23635,2079,3357,22902,23384,1,1,"2016-02-03 11:53:40","2016-02-03 11:53:40",22902
2633,23636,2080,3358,22903,23385,1,1,"2016-02-03 11:58:50","2016-02-03 11:58:50",22903
2634,23637,2081,3359,22904,23386,1,1,"2016-02-03 12:03:36","2016-02-03 12:03:36",22904
2635,23638,2082,3360,22905,23387,1,1,"2016-02-03 12:30:23","2016-02-03 12:30:23",22905
2636,23639,2082,3361,22905,23388,1,1,"2016-02-03 12:47:07","2016-02-03 12:47:07",22905
2637,23640,2083,3362,22906,23389,1,1,"2016-02-03 12:52:10","2016-02-03 12:52:10",22906
2638,23641,2084,3363,22907,23390,1,1,"2016-02-03 13:25:56","2016-02-03 13:25:56",22907
2639,23642,2085,3364,22908,23391,1,1,"2016-02-03 14:03:26","2016-02-03 14:03:26",22908
2640,23643,2087,3365,22910,23392,1,1,"2016-02-03 15:29:30","2016-02-03 15:29:30",22910
2641,23644,2089,3366,22912,23393,1,1,"2016-02-03 23:14:36","2016-02-03 23:14:36",22912
2642,23645,2061,3367,22884,23394,1,1,"2016-02-03 23:49:41","2016-02-03 23:49:41",22884
2643,23646,2090,3368,22913,23395,1,1,"2016-02-04 00:26:00","2016-02-04 00:26:00",22913
2644,23647,1945,3369,22757,23396,1,1,"2016-02-04 01:00:43","2016-02-04 01:00:43",22757
2645,23648,2091,3370,22914,23397,1,1,"2016-02-04 01:10:32","2016-02-04 01:10:32",22914
2646,23649,2092,3371,22915,23398,1,1,"2016-02-04 01:38:38","2016-02-04 01:38:38",22915
2647,23650,2093,3372,22916,23399,1,1,"2016-02-04 02:20:32","2016-02-04 02:20:32",22916
2648,23651,2094,3373,22917,23400,1,1,"2016-02-04 02:34:59","2016-02-04 02:34:59",22917
2649,23652,2094,3374,22917,23401,1,1,"2016-02-04 02:36:00","2016-02-04 02:36:00",22917
2650,23653,2094,3375,22917,23402,1,1,"2016-02-04 02:42:22","2016-02-04 02:42:22",22917
2651,23654,2095,3376,22918,23403,1,1,"2016-02-04 03:06:49","2016-02-04 03:06:49",22918
2652,23655,873,3377,10947,23404,1,1,"2016-02-04 03:35:16","2016-02-04 03:35:16",10947
2653,23656,2096,3378,22919,23405,1,1,"2016-02-04 03:41:16","2016-02-04 03:41:16",22919
2654,23657,2096,3379,22919,23406,1,1,"2016-02-04 03:45:26","2016-02-04 03:45:26",22919
2655,23658,2097,3380,22920,23407,1,1,"2016-02-04 03:51:13","2016-02-04 03:51:13",22920
2656,23659,2096,3381,22919,23408,1,1,"2016-02-04 03:54:22","2016-02-04 03:54:22",22919
2657,23660,2099,3355,22922,23382,0,1,"2016-02-04 05:53:15","2016-02-04 05:53:15",22922
2658,23661,2100,3382,22923,23409,1,1,"2016-02-04 05:57:37","2016-02-04 05:57:37",22923
2659,23662,2098,3383,22921,23410,1,1,"2016-02-04 06:18:21","2016-02-04 06:18:21",22921
2660,23663,1931,3384,22743,23411,1,1,"2016-02-04 06:44:02","2016-02-04 06:44:02",22743
2661,23664,1315,3385,11394,23412,1,1,"2016-02-04 06:46:57","2016-02-04 06:46:57",11394
2662,23665,2102,3386,22925,23413,1,1,"2016-02-04 07:15:28","2016-02-04 07:15:28",22925
2663,23666,2103,3387,22926,23414,1,1,"2016-02-04 07:29:15","2016-02-04 07:29:15",22926
2664,23667,1112,3388,11190,23415,1,1,"2016-02-04 08:21:59","2016-02-04 08:21:59",11190
2665,23671,905,3188,10982,23214,0,1,"2016-02-04 09:12:53","2016-02-04 09:12:53",10982
2666,23672,2104,3390,22927,23417,1,1,"2016-02-04 09:25:17","2016-02-04 09:25:17",22927
2667,23674,1567,3392,21820,23419,1,1,"2016-02-04 11:45:10","2016-02-04 11:45:10",21820
2668,23675,2105,3393,22928,23420,1,1,"2016-02-04 11:57:18","2016-02-04 11:57:18",22928
2669,23676,2106,3394,22929,23421,1,1,"2016-02-04 13:06:43","2016-02-04 13:06:43",22929
2670,23677,2107,3395,22930,23422,1,1,"2016-02-04 15:05:30","2016-02-04 15:05:30",22930
2671,23679,2109,3397,22932,23424,1,1,"2016-02-04 18:10:54","2016-02-04 18:10:54",22932
2672,23680,2110,3398,22933,23425,1,1,"2016-02-04 19:48:29","2016-02-04 19:48:29",22933
2673,23681,2111,3384,22934,23411,0,1,"2016-02-04 19:55:08","2016-02-04 19:55:08",22934
2674,23682,2112,3399,22935,23426,1,1,"2016-02-04 22:51:47","2016-02-04 22:51:47",22935
2675,23683,2113,3390,22936,23417,0,1,"2016-02-04 23:15:53","2016-02-04 23:15:53",22936
2676,23684,2114,3400,22937,23427,1,1,"2016-02-04 23:38:33","2016-02-04 23:38:33",22937
2677,23685,2115,3401,22938,23428,1,1,"2016-02-05 01:56:48","2016-02-05 01:56:48",22938
2678,23686,1307,3401,11386,23428,0,1,"2016-02-05 02:03:50","2016-02-05 02:03:50",11386
2679,23687,2116,3402,22939,23429,1,1,"2016-02-05 03:41:11","2016-02-05 03:41:11",22939
2680,23688,2117,3403,22940,23430,1,1,"2016-02-05 05:56:04","2016-02-05 05:56:04",22940
2681,23689,2118,3404,22941,23431,1,1,"2016-02-05 06:49:24","2016-02-05 06:49:24",22941
2682,23690,1757,3405,22433,23432,1,1,"2016-02-05 06:56:40","2016-02-05 06:56:40",22433
2683,23691,2120,3406,22943,23433,1,1,"2016-02-05 08:46:22","2016-02-05 08:46:22",22943
2684,23692,2121,3407,22944,23434,1,1,"2016-02-05 09:08:06","2016-02-05 09:08:06",22944
2685,23693,2122,3408,22945,23435,1,1,"2016-02-05 09:14:47","2016-02-05 09:14:47",22945
2686,23694,2121,1173,22944,11222,0,1,"2016-02-05 09:17:19","2016-02-05 09:17:19",22944
2687,23695,901,3407,10978,23434,0,1,"2016-02-05 09:18:25","2016-02-05 09:18:25",10978
2688,23696,2009,3409,22831,23436,1,1,"2016-02-05 09:31:49","2016-02-05 09:31:49",22831
2689,23698,1196,3411,11274,23438,1,1,"2016-02-05 10:36:50","2016-02-05 10:36:50",11274
2690,23699,1196,3412,11274,23439,1,1,"2016-02-05 10:38:38","2016-02-05 10:38:38",11274
2691,23702,2123,3415,22952,23442,1,1,"2016-02-05 11:02:00","2016-02-05 11:02:00",22952
2692,23703,2123,3416,22952,23443,1,1,"2016-02-05 11:02:01","2016-02-05 11:02:01",22952
2693,23705,1032,3418,11109,23445,1,1,"2016-02-05 11:52:52","2016-02-05 11:52:52",11109
2694,23706,1032,3419,11109,23446,1,1,"2016-02-05 12:01:18","2016-02-05 12:01:18",11109
2695,23707,2124,3420,22954,23447,1,1,"2016-02-05 12:14:02","2016-02-05 12:14:02",22954
2696,23709,2125,3422,22958,23449,1,1,"2016-02-05 17:06:14","2016-02-05 17:06:14",22958
2697,23710,2126,3401,22959,23428,0,1,"2016-02-05 18:02:43","2016-02-05 18:02:43",22959
2698,23712,2127,3424,22960,23451,1,1,"2016-02-05 19:13:01","2016-02-05 19:13:01",22960
2699,23713,2097,3425,22920,23452,1,1,"2016-02-05 21:27:15","2016-02-05 21:27:15",22920
2700,23716,2128,3428,22962,23455,1,1,"2016-02-05 22:57:13","2016-02-05 22:57:13",22962
2701,23717,2128,3429,22962,23456,1,1,"2016-02-05 23:00:49","2016-02-05 23:00:49",22962
2702,23718,2129,3430,22963,23457,1,1,"2016-02-06 02:38:09","2016-02-06 02:38:09",22963
2703,23719,2131,3431,22965,23458,1,1,"2016-02-06 07:42:54","2016-02-06 07:42:54",22965
2704,23720,2131,3432,22965,23459,1,1,"2016-02-06 07:46:07","2016-02-06 07:46:07",22965
2705,23721,2132,3433,22966,23460,1,1,"2016-02-06 09:12:01","2016-02-06 09:12:01",22966
2706,23722,1066,3434,11144,23461,1,1,"2016-02-06 12:34:16","2016-02-06 12:34:16",11144
2707,23723,2134,3435,22968,23462,1,1,"2016-02-06 12:35:53","2016-02-06 12:35:53",22968
2708,23724,2135,3436,22969,23463,1,1,"2016-02-06 13:19:48","2016-02-06 13:19:48",22969
2709,23725,2136,1205,22970,11254,0,1,"2016-02-06 14:19:27","2016-02-06 14:19:27",22970
2710,23726,2136,1204,22970,11253,0,1,"2016-02-06 14:20:12","2016-02-06 14:20:12",22970
2711,23727,2136,1182,22970,11231,0,1,"2016-02-06 14:21:49","2016-02-06 14:21:49",22970
2712,23728,2137,1182,22971,11231,0,1,"2016-02-06 14:22:54","2016-02-06 14:22:54",22971
2713,23729,2137,1204,22971,11253,0,1,"2016-02-06 14:24:05","2016-02-06 14:24:05",22971
2714,23730,2137,1205,22971,11254,0,1,"2016-02-06 14:24:29","2016-02-06 14:24:29",22971
2715,23731,1759,3437,22435,23464,1,1,"2016-02-06 16:38:09","2016-02-06 16:38:09",22435
2716,23732,1759,3438,22435,23465,1,1,"2016-02-06 16:44:10","2016-02-06 16:44:10",22435
2717,23733,2138,3438,22972,23465,0,1,"2016-02-06 16:56:18","2016-02-06 16:56:18",22972
2718,23734,2138,3437,22972,23464,0,1,"2016-02-06 16:56:55","2016-02-06 16:56:55",22972
2719,23735,2139,3438,22973,23465,0,1,"2016-02-06 17:03:20","2016-02-06 17:03:20",22973
2720,23736,2139,3437,22973,23464,0,1,"2016-02-06 17:03:54","2016-02-06 17:03:54",22973
2721,23737,2140,3439,22974,23466,1,1,"2016-02-06 17:38:31","2016-02-06 17:38:31",22974
2722,23738,2141,3440,22975,23467,1,1,"2016-02-06 20:09:49","2016-02-06 20:09:49",22975
2723,23739,2141,3441,22975,23468,1,1,"2016-02-06 20:15:13","2016-02-06 20:15:13",22975
2724,23740,2142,3442,22976,23469,1,1,"2016-02-06 23:58:13","2016-02-06 23:58:13",22976
2725,23742,2143,3444,22977,23471,1,1,"2016-02-07 00:37:18","2016-02-07 00:37:18",22977
2726,23743,2133,3445,22967,23472,1,1,"2016-02-07 02:04:09","2016-02-07 02:04:09",22967
2727,23744,2144,3446,22978,23473,1,1,"2016-02-07 04:55:41","2016-02-07 04:55:41",22978
2728,23745,2145,3447,22979,23474,1,1,"2016-02-07 05:09:51","2016-02-07 05:09:51",22979
2729,23746,2146,3448,22980,23475,1,1,"2016-02-07 05:13:43","2016-02-07 05:13:43",22980
2730,23747,2144,3449,22978,23476,1,1,"2016-02-07 05:32:14","2016-02-07 05:32:14",22978
2731,23748,2146,3442,22980,23469,0,1,"2016-02-07 08:39:06","2016-02-07 08:39:06",22980
2732,23749,1450,3450,21520,23477,1,1,"2016-02-07 10:26:01","2016-02-07 10:26:01",21520
2733,23750,2148,3451,22982,23478,1,1,"2016-02-07 12:26:25","2016-02-07 12:26:25",22982
2734,23751,2149,3442,22983,23469,0,1,"2016-02-07 12:47:15","2016-02-07 12:47:15",22983
2735,23752,2150,3452,22984,23479,1,1,"2016-02-07 13:38:58","2016-02-07 13:38:58",22984
2736,23753,2151,3453,22985,23480,1,1,"2016-02-07 15:33:03","2016-02-07 15:33:03",22985
2737,23754,2147,3454,22981,23481,1,1,"2016-02-07 18:56:46","2016-02-07 18:56:46",22981
2738,23755,2152,3455,22986,23482,1,1,"2016-02-08 00:20:57","2016-02-08 00:20:57",22986
2739,23756,2153,3456,22987,23483,1,1,"2016-02-08 03:45:44","2016-02-08 03:45:44",22987
2740,23757,2155,3457,22989,23484,1,1,"2016-02-08 05:08:04","2016-02-08 05:08:04",22989
2741,23758,1598,3458,22025,23485,1,1,"2016-02-08 07:38:28","2016-02-08 07:38:28",22025
2742,23759,2156,3459,22990,23486,1,1,"2016-02-08 09:24:27","2016-02-08 09:24:27",22990
2743,23760,823,3460,10897,23487,1,1,"2016-02-08 10:05:51","2016-02-08 10:05:51",10897
2744,23761,2156,3461,22990,23488,1,1,"2016-02-08 10:20:33","2016-02-08 10:20:33",22990
2745,23762,2156,3462,22990,23489,1,1,"2016-02-08 10:49:02","2016-02-08 10:49:02",22990
2746,23763,2158,3463,22992,23490,1,1,"2016-02-08 18:15:08","2016-02-08 18:15:08",22992
2747,23764,2158,3464,22992,23492,1,1,"2016-02-08 18:23:05","2016-02-08 18:23:05",22992
2748,23765,1214,3465,11293,23493,1,1,"2016-02-08 18:56:28","2016-02-08 18:56:28",11293
2749,23766,1214,3466,11293,23494,1,1,"2016-02-08 18:57:35","2016-02-08 18:57:35",11293
2750,23767,2141,3424,22975,23451,0,1,"2016-02-08 23:22:24","2016-02-08 23:22:24",22975
2751,23768,2127,3441,22960,23468,0,1,"2016-02-08 23:27:49","2016-02-08 23:27:49",22960
2752,23769,2127,3440,22960,23467,0,1,"2016-02-08 23:28:24","2016-02-08 23:28:24",22960
2753,23770,2160,3467,22994,23495,1,1,"2016-02-09 00:09:02","2016-02-09 00:09:02",22994
2754,23771,2161,3468,22995,23496,1,1,"2016-02-09 01:20:28","2016-02-09 01:20:28",22995
2755,23772,1514,3469,21584,23497,1,1,"2016-02-09 01:26:11","2016-02-09 01:26:11",21584
2756,23773,2161,3470,22995,23498,1,1,"2016-02-09 01:28:40","2016-02-09 01:28:40",22995
2757,23774,2162,3471,22996,23499,1,1,"2016-02-09 02:25:25","2016-02-09 02:25:25",22996
2758,23776,2165,3473,22999,23501,1,1,"2016-02-09 03:23:07","2016-02-09 03:23:07",22999
2759,23777,2166,3474,23000,23502,1,1,"2016-02-09 05:40:45","2016-02-09 05:40:45",23000
2760,23778,2166,3475,23000,23503,1,1,"2016-02-09 05:43:32","2016-02-09 05:43:32",23000
2761,23779,2167,3476,23001,23504,1,1,"2016-02-09 05:51:57","2016-02-09 05:51:57",23001
2762,23780,2168,3477,23002,23505,1,1,"2016-02-09 06:10:57","2016-02-09 06:10:57",23002
2763,23781,2169,3478,23003,23506,1,1,"2016-02-09 06:32:50","2016-02-09 06:32:50",23003
2764,23782,2169,3479,23003,23507,1,1,"2016-02-09 06:36:24","2016-02-09 06:36:24",23003
2765,23783,2169,3480,23003,23508,1,1,"2016-02-09 06:40:03","2016-02-09 06:40:03",23003
2766,23784,2170,3481,23004,23509,1,1,"2016-02-09 08:10:13","2016-02-09 08:10:13",23004
2767,23785,2171,3482,23005,23510,1,1,"2016-02-09 08:13:39","2016-02-09 08:13:39",23005
2768,23786,2171,3483,23005,23511,1,1,"2016-02-09 08:15:33","2016-02-09 08:15:33",23005
2769,23787,817,3484,10891,23512,1,1,"2016-02-09 12:09:39","2016-02-09 12:09:39",10891
2770,23788,817,3485,10891,23513,1,1,"2016-02-09 12:15:19","2016-02-09 12:15:19",10891
2771,23789,2173,3486,23007,23514,1,1,"2016-02-09 12:31:06","2016-02-09 12:31:06",23007
2772,23791,2175,3488,23009,23516,1,1,"2016-02-09 12:32:50","2016-02-09 12:32:50",23009
2773,23792,2176,3488,23010,23516,0,1,"2016-02-09 12:35:44","2016-02-09 12:35:44",23010
2774,23793,2177,3489,23011,23517,1,1,"2016-02-09 12:50:33","2016-02-09 12:50:33",23011
2775,23794,2178,3490,23012,23518,1,1,"2016-02-09 13:05:06","2016-02-09 13:05:06",23012
2776,23795,2181,3491,23015,23519,1,1,"2016-02-10 00:42:40","2016-02-10 00:42:40",23015
2777,23797,1745,3493,22420,23521,1,1,"2016-02-10 03:47:32","2016-02-10 03:47:32",22420
2778,23798,1745,3494,22420,23522,1,1,"2016-02-10 03:48:26","2016-02-10 03:48:26",22420
2779,23800,1745,3496,22420,23524,1,1,"2016-02-10 03:50:37","2016-02-10 03:50:37",22420
2780,23802,2184,3498,23018,23526,1,1,"2016-02-10 04:47:29","2016-02-10 04:47:29",23018
2781,23803,2185,3499,23019,23527,1,1,"2016-02-10 05:24:19","2016-02-10 05:24:19",23019
2782,23804,2189,3500,23023,23528,1,1,"2016-02-10 09:29:31","2016-02-10 09:29:31",23023
2783,23805,2190,3501,23024,23529,1,1,"2016-02-10 10:45:13","2016-02-10 10:45:13",23024
2784,23806,2191,3502,23025,23531,1,1,"2016-02-10 11:10:59","2016-02-10 11:10:59",23025
2785,23807,2191,3503,23025,23532,1,1,"2016-02-10 11:21:21","2016-02-10 11:21:21",23025
2786,23808,2192,3504,23026,23533,1,1,"2016-02-10 12:46:56","2016-02-10 12:46:56",23026
2787,23809,2193,3505,23027,23534,1,1,"2016-02-10 17:23:06","2016-02-10 17:23:06",23027
2788,23810,775,3506,10849,23535,1,1,"2016-02-10 20:57:53","2016-02-10 20:57:53",10849
2789,23811,2195,3507,23029,23536,1,1,"2016-02-11 01:49:52","2016-02-11 01:49:52",23029
2790,23812,2195,3508,23029,23537,1,1,"2016-02-11 02:00:00","2016-02-11 02:00:00",23029
2791,23813,2196,3509,23030,23538,1,1,"2016-02-11 02:35:18","2016-02-11 02:35:18",23030
2792,23814,902,3510,10979,23539,1,1,"2016-02-11 04:53:02","2016-02-11 04:53:02",10979
2793,23815,820,3511,10894,23540,1,1,"2016-02-11 06:34:39","2016-02-11 06:34:39",10894
2794,23816,2197,3512,23031,23541,1,1,"2016-02-11 06:34:59","2016-02-11 06:34:59",23031
2795,23817,820,3513,10894,23542,1,1,"2016-02-11 06:58:01","2016-02-11 06:58:01",10894
2796,23818,2198,3514,23032,23543,1,1,"2016-02-11 07:10:03","2016-02-11 07:10:03",23032
2797,23819,2199,3515,23033,23544,1,1,"2016-02-11 07:30:42","2016-02-11 07:30:42",23033
2798,23820,1741,3516,22416,23545,1,1,"2016-02-11 08:51:52","2016-02-11 08:51:52",22416
2799,23821,2200,3517,23034,23546,1,1,"2016-02-11 09:35:04","2016-02-11 09:35:04",23034
2800,23822,1240,3518,11319,23547,1,1,"2016-02-11 09:44:47","2016-02-11 09:44:47",11319
2801,23823,2202,3519,23036,23548,1,1,"2016-02-11 09:51:00","2016-02-11 09:51:00",23036
2802,23825,2203,3521,23037,23550,1,1,"2016-02-11 10:51:16","2016-02-11 10:51:16",23037
2803,23826,1916,3522,22703,23551,1,1,"2016-02-11 11:15:35","2016-02-11 11:15:35",22703
2804,23827,1916,3523,22703,23552,1,1,"2016-02-11 11:29:41","2016-02-11 11:29:41",22703
2805,23828,1916,3524,22703,23553,1,1,"2016-02-11 11:42:50","2016-02-11 11:42:50",22703
2806,23831,2182,3527,23016,23556,1,1,"2016-02-11 12:46:42","2016-02-11 12:46:42",23016
2807,23832,2205,3528,23040,23557,1,1,"2016-02-11 12:48:36","2016-02-11 12:48:36",23040
2808,23833,2206,3527,23041,23556,0,1,"2016-02-11 12:49:27","2016-02-11 12:49:27",23041
2809,23834,2205,3529,23040,23558,1,1,"2016-02-11 13:14:53","2016-02-11 13:14:53",23040
2810,23835,2205,3530,23040,23559,1,1,"2016-02-11 13:47:33","2016-02-11 13:47:33",23040
2811,23847,2210,3542,23045,23571,1,1,"2016-02-11 20:50:01","2016-02-11 20:50:01",23045
2812,23848,2211,3543,23046,23572,1,1,"2016-02-11 23:10:43","2016-02-11 23:10:43",23046
2813,23851,2207,3545,23042,23574,1,1,"2016-02-12 00:42:35","2016-02-12 00:42:35",23042
2814,23852,2208,3546,23043,23575,1,1,"2016-02-12 00:42:35","2016-02-12 00:42:35",23043
2815,23853,2208,3545,23043,23574,0,1,"2016-02-12 00:43:17","2016-02-12 00:43:17",23043
2816,23854,2207,3546,23042,23575,0,1,"2016-02-12 00:44:05","2016-02-12 00:44:05",23042
2817,23856,2213,3548,23048,23577,1,1,"2016-02-12 02:47:47","2016-02-12 02:47:47",23048
2818,23857,2214,3549,23049,23578,1,1,"2016-02-12 03:16:19","2016-02-12 03:16:19",23049
2819,23858,2215,3550,23050,23579,1,1,"2016-02-12 03:23:52","2016-02-12 03:23:52",23050
2820,23859,2216,3551,23051,23580,1,1,"2016-02-12 04:35:05","2016-02-12 04:35:05",23051
2821,23860,747,3552,10821,23581,1,1,"2016-02-12 04:39:05","2016-02-12 04:39:05",10821
2822,23861,2217,3553,23052,23582,1,1,"2016-02-12 06:00:45","2016-02-12 06:00:45",23052
2823,23862,2217,3554,23052,23583,1,1,"2016-02-12 06:03:13","2016-02-12 06:03:13",23052
2824,23865,2218,3557,23053,23586,1,1,"2016-02-12 08:33:11","2016-02-12 08:33:11",23053
2825,23866,2218,3558,23053,23587,1,1,"2016-02-12 08:35:39","2016-02-12 08:35:39",23053
2826,23868,2219,3560,23054,23589,1,1,"2016-02-12 09:09:31","2016-02-12 09:09:31",23054
2827,23869,2221,3561,23056,23590,1,1,"2016-02-12 09:22:39","2016-02-12 09:22:39",23056
2828,23870,2222,3562,23057,23591,1,1,"2016-02-12 10:22:00","2016-02-12 10:22:00",23057
2829,23873,2223,3565,23058,23594,1,1,"2016-02-12 12:13:35","2016-02-12 12:13:35",23058
2830,23874,2224,3566,23059,23595,1,1,"2016-02-12 15:31:41","2016-02-12 15:31:41",23059
2831,23875,2225,3567,23060,23596,1,1,"2016-02-12 17:14:37","2016-02-12 17:14:37",23060
2832,23876,2226,3568,23061,23597,1,1,"2016-02-12 19:49:54","2016-02-12 19:49:54",23061
2833,23877,2227,3569,23062,23598,1,1,"2016-02-12 21:14:48","2016-02-12 21:14:48",23062
2834,23878,1843,3570,22547,23599,1,1,"2016-02-13 01:19:34","2016-02-13 01:19:34",22547
2835,23879,2228,1463,23063,11512,0,1,"2016-02-13 02:07:29","2016-02-13 02:07:29",23063
2836,23880,2229,3571,23064,23600,1,1,"2016-02-13 02:58:38","2016-02-13 02:58:38",23064
2837,23881,833,3572,10907,23601,1,1,"2016-02-13 03:32:38","2016-02-13 03:32:38",10907
2838,23882,833,3573,10907,23602,1,1,"2016-02-13 03:55:19","2016-02-13 03:55:19",10907
2839,23883,1128,3574,11206,23603,1,1,"2016-02-13 04:38:21","2016-02-13 04:38:21",11206
2840,23884,2231,3575,23066,23604,1,1,"2016-02-13 08:13:02","2016-02-13 08:13:02",23066
2841,23885,2231,3576,23066,23605,1,1,"2016-02-13 08:23:57","2016-02-13 08:23:57",23066
2842,23886,2233,3577,23068,23606,1,1,"2016-02-13 08:41:29","2016-02-13 08:41:29",23068
2843,23887,2233,3578,23068,23607,1,1,"2016-02-13 08:47:30","2016-02-13 08:47:30",23068
2844,23889,2234,3580,23069,23609,1,1,"2016-02-13 09:09:54","2016-02-13 09:09:54",23069
2845,23890,2235,3581,23070,23610,1,1,"2016-02-13 09:43:41","2016-02-13 09:43:41",23070
2846,23891,2236,3582,23071,23611,1,1,"2016-02-13 11:40:41","2016-02-13 11:40:41",23071
2847,23892,2237,3583,23072,23612,1,1,"2016-02-13 11:41:38","2016-02-13 11:41:38",23072
2848,23894,2238,3582,23073,23611,0,1,"2016-02-13 11:53:22","2016-02-13 11:53:22",23073
2849,23896,2239,3586,23074,23615,1,1,"2016-02-13 12:50:00","2016-02-13 12:50:00",23074
2850,23897,1851,3587,22558,23616,1,1,"2016-02-13 20:37:22","2016-02-13 20:37:22",22558
